K,T,call_price_mc,put_price_mc,call_iv,put_iv
610.0800170898438,0.5222222222222223,171.74766576022589,113.74492321281849,0.7894605013996068,0.7798241995343012
615.0800170898438,0.5222222222222223,169.490345630635,116.43565263007288,0.789166895594482,0.7795907538622227
620.0800170898438,0.5222222222222223,167.26176680381408,119.15512335009718,0.7888819454844609,0.7793631779424571
625.0800170898438,0.5222222222222223,165.06145210670144,121.90285819982977,0.788604214090455,0.7791401308888228
630.0800170898438,0.5222222222222223,162.88948623281064,124.67894187278424,0.7883354894392521,0.7789234896605758
635.0800170898438,0.5222222222222223,160.74534514075782,127.48285032757668,0.788074106646771,0.7787116767084633
640.0800170898438,0.5222222222222223,158.63311003691175,130.31866477057585,0.7878442398451484,0.7785289265733935
645.0800170898438,0.5222222222222223,156.54960514567674,133.18320942618607,0.7876291591324975,0.778358601271538
650.0800170898438,0.5222222222222223,154.49465629713936,136.07631012449394,0.7874291327000115,0.7782010430940927
655.0800170898438,0.5222222222222223,152.46838062183758,138.99808399603745,0.7872460499660309,0.7780582107431372
660.0800170898438,0.5222222222222223,150.46532846388527,141.9430813849304,0.7870511602788851,0.7779014482105019
665.0800170898438,0.5222222222222223,148.48756185672423,144.9133643246146,0.7868573448846538,0.7777436897448126
670.0800170898438,0.5222222222222223,146.53534070182235,147.90919271655792,0.7866674381380424,0.7775878288031611
675.0800170898438,0.5222222222222223,144.60844358789282,150.93034514947365,0.7864816139212778,0.7774340979656973
680.0800170898438,0.5222222222222223,142.7076688228249,153.977619931251,0.7863055728762894,0.7772882488548735
685.0800170898438,0.5222222222222223,140.83176817041277,157.0497688256841,0.7861338831854268,0.777144908333382
690.0800170898438,0.5222222222222223,138.98133195826532,160.14738216038194,0.7859710903270312,0.7770086691360774
695.0800170898438,0.5222222222222223,137.15565726458482,163.26975701354664,0.7858147391356578,0.7768771274074344
700.0800170898438,0.5222222222222223,135.35453676772107,166.41668606352818,0.7856650597021962,0.7767505599921547
705.0800170898438,0.5222222222222223,133.57954201276397,169.58974085541632,0.7855317912646917,0.7766387433048463
710.0800170898438,0.5222222222222223,131.82827608282497,172.78652447232255,0.7854034152963494,0.7765302115657373
610.0800170898438,0.7333333333333333,195.72638849571035,137.3233151719624,0.7787966646742103,0.7811754872691904
615.0800170898438,0.7333333333333333,193.62824115280097,140.1523696539736,0.7786778863914668,0.7810431143722099
620.0800170898438,0.7333333333333333,191.55269314667478,143.004023472768,0.7785562057791074,0.7809083696333239
625.0800170898438,0.7333333333333333,189.50178190623194,145.88031405724578,0.7784427671034668,0.7807823829853361
630.0800170898438,0.7333333333333333,187.47691594973946,148.7826499256739,0.7783454240893003,0.7806729938763433
635.0800170898438,0.7333333333333333,185.47372408103595,151.70665988189094,0.7782439625024449,0.780559965903027
640.0800170898438,0.7333333333333333,183.49367294438971,154.65381057016532,0.7781466237338835,0.7804515276254381
645.0800170898438,0.7333333333333333,181.53903629144548,157.62637574214173,0.7780653481405516,0.7803596085521262
650.0800170898438,0.7333333333333333,179.6058138138225,160.6203550894393,0.7779819776584136,0.7802660308578003
655.0800170898438,0.7333333333333333,177.6920097095474,163.63375281008481,0.7778881792605303,0.7801624453740036
660.0800170898438,0.7333333333333333,175.79884649857098,166.66779142402905,0.7777909486003798,0.7800558371347438
665.0800170898438,0.7333333333333333,173.92743403470502,169.72358078508364,0.7776966242943928,0.7799525345238844
670.0800170898438,0.7333333333333333,172.0750715818637,172.7984201571629,0.7775935805023828,0.7798408962253253
675.0800170898438,0.7333333333333333,170.24156460899295,175.89211500921272,0.7774820584521999,0.7797211523468036
680.0800170898438,0.7333333333333333,168.43009425312928,179.00784647826967,0.7773779877136896,0.7796092268218403
685.0800170898438,0.7333333333333333,166.6393561310935,182.14431018115454,0.777276269084878,0.779500008508486
690.0800170898438,0.7333333333333333,164.86689996038672,185.29905583536834,0.7771665706268912,0.7793831523775878
695.0800170898438,0.7333333333333333,163.11440940481836,188.47376710472057,0.7770577310684095,0.7792674905153562
700.0800170898438,0.7333333333333333,161.3842560402319,191.6708155650547,0.7769616318779154,0.779164898919866
705.0800170898438,0.7333333333333333,159.67837326131124,194.89213461105464,0.7768880066610427,0.7790851052100803
710.0800170898438,0.7333333333333333,157.99530241070585,198.13626558536984,0.7768309871605839,0.7790222306919669
610.0800170898438,0.9444444444444444,215.96093337393597,156.915680314286,0.7707593427528858,0.7812895757947845
615.0800170898438,0.9444444444444444,213.97219198450986,159.833380866004,0.7706752325594294,0.7811483078394755
620.0800170898438,0.9444444444444444,212.00271425701123,162.77034507964956,0.7705863037194319,0.7810041804203596
625.0800170898438,0.9444444444444444,210.05537536551242,165.72944812929487,0.7705061334464317,0.780870731620514
630.0800170898438,0.9444444444444444,208.13016406244492,168.71067876737155,0.77043547010183,0.7807486514329469
635.0800170898438,0.9444444444444444,206.2243161279631,171.71127277403397,0.7703631368468468,0.7806266856000647
640.0800170898438,0.9444444444444444,204.33920354234687,174.73260212956185,0.7702959751451457,0.780511632664332
645.0800170898438,0.9444444444444444,202.47359540673997,177.77343593509912,0.7702295364304818,0.7803989831393272
650.0800170898438,0.9444444444444444,200.62773034795725,180.83401281746052,0.7701657174526313,0.7802905864895116
655.0800170898438,0.9444444444444444,198.80135869145622,183.9140831021037,0.7701043003142811,0.7801861757757684
660.0800170898438,0.9444444444444444,196.9943825509015,187.01354890269303,0.7700457070155038,0.7800861270902254
665.0800170898438,0.9444444444444444,195.20834812951549,190.13395642245123,0.7699972767275868,0.7799977482114618
670.0800170898438,0.9444444444444444,193.44117103174165,193.27322126582152,0.7699509849390466,0.7799129568486802
675.0800170898438,0.9444444444444444,191.6927492133589,196.43124138858295,0.7699072183828485,0.7798320990493731
680.0800170898438,0.9444444444444444,189.9658129197632,199.6107470361314,0.7698781575675226,0.7797673375656293
685.0800170898438,0.9444444444444444,188.2582734986617,202.8096495561741,0.7698557906704859,0.7797106075264411
690.0800170898438,0.9444444444444444,186.56883418610542,206.02665218476193,0.76983549324065,0.779657239213852
695.0800170898438,0.9444444444444444,184.89765018868263,209.26191012848327,0.769818688565836,0.7796086229759518
700.0800170898438,0.9444444444444444,183.24234718374402,212.51304906468883,0.7697963697829758,0.7795557019889211
705.0800170898438,0.9444444444444444,181.60068937002018,215.77783319210917,0.7697602006218434,0.779490093136253
710.0800170898438,0.9444444444444444,179.9762425377658,219.059828300999,0.7697256554524156,0.7794272666874403
610.0800170898438,1.1555555555555557,233.90583511394505,175.62635996311977,0.7653444571012465,0.7884661017619373
615.0800170898438,1.1555555555555557,232.03573041834258,178.64202479294292,0.7653878489799353,0.7883888934607286
620.0800170898438,1.1555555555555557,230.18421804750972,181.6762819475357,0.7654314700325652,0.7883156803004326
625.0800170898438,1.1555555555555557,228.35298596020127,184.73081938565278,0.765482922774442,0.7882539832094033
630.0800170898438,1.1555555555555557,226.54011818101597,187.80372113189307,0.7655352554875638,0.788196703962006
635.0800170898438,1.1555555555555557,224.74476148443065,190.8941339607333,0.7655858694830973,0.7881411225618951
640.0800170898438,1.1555555555555557,222.96789629669004,194.00303829841835,0.7656394636136934,0.7880918567526671
645.0800170898438,1.1555555555555557,221.20863542523185,197.1295469523857,0.7656932840361986,0.7880460391926964
650.0800170898438,1.1555555555555557,219.46628431868334,200.27296537126279,0.7657453738020894,0.788001607215703
655.0800170898438,1.1555555555555557,217.7403064383318,203.43275701633684,0.7657944180229339,0.7879571471751098
660.0800170898438,1.1555555555555557,216.03005903408817,206.6082791375188,0.7658387006988734,0.7879108460108287
665.0800170898438,1.1555555555555557,214.3373325750595,209.80132220391576,0.7658859535699866,0.7878703886163212
670.0800170898438,1.1555555555555557,212.6629312678323,213.01269042211416,0.7659399704591157,0.787839505608082
675.0800170898438,1.1555555555555557,211.00481151141983,216.24034019112727,0.7659935284916365,0.787810859644547
680.0800170898438,1.1555555555555557,209.3630997821888,219.4843979873218,0.7660478222202789,0.7877855753614291
685.0800170898438,1.1555555555555557,207.7356506969673,222.74271842752594,0.7660953454301879,0.7877560370434975
690.0800170898438,1.1555555555555557,206.12338525579605,226.01622251178023,0.76614035715375,0.787726454667472
695.0800170898438,1.1555555555555557,204.52509513194198,229.30370191335186,0.7661789717677505,0.7876928566180074
700.0800170898438,1.1555555555555557,202.94150025739452,232.60587656422993,0.7662146351709521,0.7876586408625195
705.0800170898438,1.1555555555555557,201.37273285894085,235.92287869120182,0.7662485241827565,0.7876249275245583
710.0800170898438,1.1555555555555557,199.8183977938266,239.2543131515132,0.7662798108031376,0.7875908246233148
610.0800170898438,1.3666666666666667,259.60600937092966,187.4379881050246,0.7977056090346036,0.7757882795118426
615.0800170898438,1.3666666666666667,257.78883426283846,190.48599720616727,0.7974653287568765,0.775659770329446
620.0800170898438,1.3666666666666667,255.9879836061756,193.5503307587383,0.797229226694764,0.7755322945831717
625.0800170898438,1.3666666666666667,254.20313067884877,196.63066204064535,0.7969966131768635,0.7754052593701178
630.0800170898438,1.3666666666666667,252.4353861006013,199.72810167163178,0.7967722227233547,0.7752834621002014
635.0800170898438,1.3666666666666667,250.6868843509381,202.8447841312025,0.7965645368192834,0.775175422564996
640.0800170898438,1.3666666666666667,248.954584558074,205.9776685475723,0.7963625554027204,0.7750702845701208
645.0800170898438,1.3666666666666667,247.23850618434227,209.12677438307443,0.7961668509801574,0.7749686969295759
650.0800170898438,1.3666666666666667,245.537824160019,212.29127656798508,0.7959748557953708,0.774868182777212
655.0800170898438,1.3666666666666667,243.85333995542592,215.4719765726259,0.7957900365753445,0.7747722631421651
660.0800170898438,1.3666666666666667,242.18510604392597,218.66892687035983,0.795613048420261,0.7746816604813885
665.0800170898438,1.3666666666666667,240.5317911164818,221.88079615214951,0.7954394734207718,0.7745920499432384
670.0800170898438,1.3666666666666667,238.8930099868118,225.1071992317134,0.7952684053019842,0.774502596131677
675.0800170898438,1.3666666666666667,237.26960077515244,228.348974229288,0.7951033842862608,0.7744168830957753
680.0800170898438,1.3666666666666667,235.66199699675474,231.6065546601242,0.7949464299285154,0.7743369805880337
685.0800170898438,1.3666666666666667,234.06888640461577,234.87862827721904,0.7947932421992918,0.7742586714948121
690.0800170898438,1.3666666666666667,232.4890084514484,238.1639345332856,0.7946397649689377,0.7741779788041132
695.0800170898438,1.3666666666666667,230.92147243205997,241.46158272313107,0.7944833161901597,0.774092289662144
700.0800170898438,1.3666666666666667,229.36615708389712,244.77145158420214,0.7943239857434878,0.7740017458711314
705.0800170898438,1.3666666666666667,227.82467704976492,248.0951557593038,0.7941680204443248,0.7739126112225011
710.0800170898438,1.3666666666666667,226.2957195205322,251.43138243930503,0.7940112151622917,0.7738207523331598
610.0800170898438,1.577777777777778,265.71132528088805,201.53174760424793,0.761110640838551,0.7783546527703565
615.0800170898438,1.577777777777778,263.99419465860143,204.6593026075521,0.761152625027472,0.7783104726954607
620.0800170898438,1.577777777777778,262.2917755004401,207.80156907498147,0.7611919528384139,0.7782659538795915
625.0800170898438,1.577777777777778,260.60500559561666,210.95948479574884,0.7612326158769445,0.7782250378735239
630.0800170898438,1.577777777777778,258.9351731923382,214.13433801806116,0.7612797609459473,0.778192830109476
635.0800170898438,1.577777777777778,257.28140324994723,217.32525370126095,0.7613308192069346,0.7781666844104579
640.0800170898438,1.577777777777778,255.6427815525909,220.5313176294953,0.7613831259233015,0.7781438605780349
645.0800170898438,1.577777777777778,254.0202809479044,223.75350265039964,0.7614406408070973,0.7781282783694721
650.0800170898438,1.577777777777778,252.4132540999859,226.99116142807185,0.7615016206900983,0.7781181282996759
655.0800170898438,1.577777777777778,250.8209178855136,230.24351083919038,0.7615638767804248,0.7781111551526612
660.0800170898438,1.577777777777778,249.24311481059516,233.51039338986268,0.7616274058142098,0.7781073022379027
665.0800170898438,1.577777777777778,247.67992646007983,236.79189066493817,0.7616930184502498,0.7781073327977167
670.0800170898438,1.577777777777778,246.13027877011152,240.0869286005606,0.761757555792234,0.7781080226103564
675.0800170898438,1.577777777777778,244.59228380614738,243.3936192621872,0.7618151292943433,0.7781034062283605
680.0800170898438,1.577777777777778,243.06833624905596,246.71435733068662,0.7618744605349761,0.7781022026358467
685.0800170898438,1.577777777777778,241.55602472922823,250.0467314364496,0.7619278880561868,0.7780966682224131
690.0800170898438,1.577777777777778,240.05718144286078,253.39257377567293,0.7619821476777743,0.7780935294056307
695.0800170898438,1.577777777777778,238.5709464643542,256.75102442275715,0.7620348359311183,0.778090329689294
700.0800170898438,1.577777777777778,237.0982839328326,260.1230475168263,0.7620896783208402,0.7780907729715717
705.0800170898438,1.577777777777778,235.64030625761353,263.50975546719803,0.7621508387447427,0.7780990046729503
710.0800170898438,1.577777777777778,234.19348173575798,266.90761657093327,0.7622069861238459,0.7781036016630258
610.0800170898438,1.788888888888889,285.2687856850491,211.80003332289783,0.7787783535528089,0.7717635993844847
615.0800170898438,1.788888888888889,283.59121994972446,214.94674099663726,0.778635771974567,0.7716557350519013
620.0800170898438,1.788888888888889,281.9266579188626,218.10645237483948,0.778491971680193,0.7715457855888331
625.0800170898438,1.788888888888889,280.2751796864419,221.27924755148302,0.778347743079345,0.7714345647165257
630.0800170898438,1.788888888888889,278.6375177575562,224.46585903166147,0.7782060712848061,0.7713250747838076
635.0800170898438,1.788888888888889,277.0135014420537,227.66611612522314,0.7780668247073832,0.7712172077711928
640.0800170898438,1.788888888888889,275.40355326086893,230.88044135310244,0.7779318661380639,0.7711128445429777
645.0800170898438,1.788888888888889,273.80810097046054,234.10926247175826,0.7778030377492602,0.7710138445879577
650.0800170898438,1.788888888888889,272.22803291662916,237.3534678269909,0.7776836831196243,0.7709235645699629
655.0800170898438,1.788888888888889,270.6625367528964,240.6122450723224,0.777571432118207,0.7708396599801228
660.0800170898438,1.788888888888889,269.10992915764643,243.88391088613656,0.7774610676746351,0.7707569452079905
665.0800170898438,1.788888888888889,267.5707500442413,247.16900518179565,0.7773547844380507,0.7706776285138427
670.0800170898438,1.788888888888889,266.0448278168653,250.46735636348367,0.7772524002727755,0.7706015462259231
675.0800170898438,1.788888888888889,264.5307305177143,253.7775324733969,0.7771496079722682,0.7705244184156135
680.0800170898438,1.788888888888889,263.0301317110375,257.10120707578415,0.7770522832618706,0.7704521241286749
685.0800170898438,1.788888888888889,261.5442676095326,260.43961638334343,0.7769647887536926,0.7703890323463718
690.0800170898438,1.788888888888889,260.0716336512103,263.7912558340853,0.7768825524325825,0.7703305972641074
695.0800170898438,1.788888888888889,258.61279344070914,267.1566890326483,0.7768077332845476,0.770278988228691
700.0800170898438,1.788888888888889,257.16722256745373,270.53539156845704,0.7767389612017835,0.7702328530023864
705.0800170898438,1.788888888888889,255.73280590644237,273.9252483165098,0.7766697887353495,0.7701857728163609
710.0800170898438,1.788888888888889,254.30994654987913,277.3266623690107,0.776601887581245,0.7701394292611178
610.0800170898438,2.0,291.1026184169527,222.76518495840742,0.7529593441033292,0.7714709059329243
615.0800170898438,2.0,289.48914978809455,225.95566352531088,0.7529539243254243,0.7713748981223516
620.0800170898438,2.0,287.88919674594365,229.1596576789216,0.7529491079150011,0.7712817088664654
625.0800170898438,2.0,286.3029455097229,232.37735363846252,0.7529459835893102,0.7711923705282169
630.0800170898438,2.0,284.7305927221626,235.6089480466638,0.752945647062574,0.7711079248959907
635.0800170898438,2.0,283.17105634241364,238.8533588626764,0.7529450419580702,0.7710252357419173
640.0800170898438,2.0,281.6238414169636,242.11009113298803,0.7529430465858706,0.7709431168678851
645.0800170898438,2.0,280.08766093348765,245.37785784527367,0.75293601853679,0.7708578464227305
650.0800170898438,2.0,278.56296820328856,248.65711231083625,0.7529259134357756,0.7707713405956009
655.0800170898438,2.0,277.0516367940076,251.9497280973169,0.7529191506660627,0.770690011312382
660.0800170898438,2.0,275.553220753933,255.25525925300386,0.7529147103966333,0.7706127826871995
665.0800170898438,2.0,274.0674423731724,258.5734280680049,0.7529121137453105,0.7705391251867528
670.0800170898438,2.0,272.59389780828576,261.90383069887986,0.7529104890732303,0.7704681155675143
675.0800170898438,2.0,271.13280130645984,265.2466813928156,0.7529109025668799,0.770400782995626
680.0800170898438,2.0,269.68382119913366,268.601648481251,0.7529127012553379,0.7703364274648359
685.0800170898438,2.0,268.2459836762569,271.9677581541358,0.7529132473790723,0.770272352521751
690.0800170898438,2.0,266.81978774812194,275.3455094217625,0.7529144833466791,0.7702104737941107
695.0800170898438,2.0,265.40507593548955,278.73474480489176,0.7529162986576418,0.7701506416424192
700.0800170898438,2.0,264.00073102514494,282.1343470903088,0.7529156372574675,0.7700897428644992
705.0800170898438,2.0,262.60674890822463,285.54431216915003,0.7529128804686535,0.7700281256483625
710.0800170898438,2.0,261.2244698176469,288.9659802743339,0.7529124919455458,0.7699702481848442
